ID,Union name,Establishment Date,Zip Code,Address,Telephone Number,long,lat
229547,掛川市・菊川市衛生施設組合,2001-08-08 00:00:00,4360011,静岡県掛川市満水2319,0537232273,138.055009,34.7758045
229555,東遠工業用水道企業団,2007-01-09 00:00:00,4368650,静岡県掛川市長谷一丁目１番地の１,0537211317,137.9984737,34.7685116
229563,静岡県後期高齢者医療広域連合,2007-02-01 00:00:00,4200851,静岡県静岡市葵区黒金町59番地の7　ニッセイ静岡駅前ビル3階,0542705520,138.3917231,34.9736837
229571,静岡地方税滞納整理機構,2008-01-10 00:00:00,4200853,静岡県静岡市葵区追手町9-18　静岡中央ビル6階,0546530011,138.3814713,34.97672070000001
229580,掛川市・袋井市病院企業団,2013-04-01 00:00:00,4368555,静岡県掛川市菖蒲ヶ池1-1,0537285555,137.9980867,34.7564503
229598,伊豆市伊豆の国市廃棄物処理施設組合,2015-04-01 00:00:00,4102592,静岡県伊豆市八幡500番地の1,0558884500,138.9964475,34.9539543
229601,富士山南東消防組合,2016-01-22 00:00:00,4110837,静岡県三島市南田町４番４０号,0559725801,138.9168984,35.1112867
238015,名古屋港管理組合,1951-09-08 00:00:00,4550033,愛知県名古屋市港区港町１－１１,0526614111,136.882773,35.0919366
238023,愛知県競馬組合,1949-04-01 00:00:00,4550069,愛知県名古屋市港区泰明町１－１,0526619792,136.8675676,35.1127761
238031,名古屋競輪組合,1949-06-28 00:00:00,4530053,愛知県名古屋市中村区中村町字高畑６８,0524110013,136.8536542,35.1762357
238121,岡崎市額田郡模範造林組合,1923-01-30 00:00:00,4448601,愛知県岡崎市十王町２－９,0564823102,137.1729692,34.95460420000001
238171,海部南部広域事務組合（普通会計分）,1951-05-25 00:00:00,4901405,愛知県弥富市神戸３丁目２５,0567566055,136.7741893,35.1001706
238198,公立陶生病院組合,1952-04-25 00:00:00,4898642,愛知県瀬戸市西追分町１６０,0561825101,137.0830976,35.2260228
238295,知多中部広域事務組合,1957-09-28 00:00:00,4750817,愛知県半田市東洋町１－６,0569210119,136.938132,34.8930993
238309,愛知県市町村職員退職手当組合,1958-10-17 00:00:00,4600001,愛知県名古屋市中区三の丸２－３－２,0529517392,136.904189,35.1810155
238325,海部南部水道企業団,1960-05-10 00:00:00,4960913,愛知県愛西市西條町大池１８０,0567323111,136.7248461,35.1304749
238333,愛北広域事務組合,1961-04-01 00:00:00,4820016,愛知県岩倉市野寄町向山７６０,0587370840,136.8504916,35.2657239
238350,中部知多衛生組合,1961-07-24 00:00:00,4702301,愛知県知多郡武豊町字壱町田９０－１０,0569720876,136.8941219,34.8731203
238376,東部知多衛生組合,1962-02-10 00:00:00,4702101,愛知県知多郡東浦町大字森岡字葭野４１,0562468855,136.9759938,35.0003975
238384,衣浦衛生組合,1962-04-01 00:00:00,4470067,愛知県碧南市広見町１－１－１,0566413479,136.997318,34.914873
238414,常滑武豊衛生組合,1962-09-11 00:00:00,4702301,愛知県知多郡武豊町字壱町田２７,0569720530,136.8933224,34.8739219
238422,蒲郡市幸田町衛生組合,1963-04-18 00:00:00,4438601,愛知県蒲郡市旭町１７－１,0533661121,137.2195887,34.8264048
238465,西知多医療厚生組合（普通会計分）,1969-04-01 00:00:00,4780006,愛知県知多市三反田３－１－２,0562321597,136.8962438,34.9775868
238481,尾張東部衛生組合,1964-04-27 00:00:00,4880031,愛知県尾張旭市晴丘町東３３－１,0561541643,137.0472793,35.2020038
238490,海部地区環境事務組合,1964-06-18 00:00:00,4960071,愛知県津島市新開町２－２１２,0567283810,136.7514763,35.1714495
238511,小牧岩倉衛生組合,1964-09-18 00:00:00,4850806,愛知県小牧市大字野口２８８１－９,0568791211,136.9959224,35.3200728
238538,知多南部衛生組合,1966-03-04 00:00:00,4703321,愛知県知多郡南知多町大字内海字樫木７７－１,0569620402,136.8843742,34.756126
238546,尾張旭市長久手市衛生組合,1966-06-10 00:00:00,4801132,愛知県長久手市上川原１－１,0561621929,137.0255831,35.1906253
238589,刈谷知立環境組合,1966-10-06 00:00:00,4480861,愛知県刈谷市半城土町東田４６,0566215389,137.0231817,34.9865516
238597,江南丹羽環境管理組合,1967-02-27 00:00:00,4800121,愛知県丹羽郡大口町河北１－１３１,0587953200,136.9331643,35.3481375
238635,北名古屋水道企業団,1969-08-21 00:00:00,4810005,愛知県北名古屋市薬師寺山浦１－１,0568221251,136.8760703,35.2590693
238651,新城北設楽交通災害共済組合,1970-02-09 00:00:00,4411392,愛知県新城市字東入船１１５番地,0536231111,137.4980868,34.8989165
238686,半田常滑看護専門学校管理組合,1970-05-01 00:00:00,4750817,愛知県半田市東洋町２－４５,0569240992,136.9398386,34.8932492
238694,北設広域事務組合,1970-06-10 00:00:00,4412601,愛知県北設楽郡設楽町津具字下川原５－１,0536835730,137.6215197,35.1659051
238708,海部東部消防組合（普通会計分）,1971-04-01 00:00:00,4970002,愛知県あま市七宝町遠島十坪１１９－１,0524420119,136.7977981,35.1848221
238724,尾三消防組合,1971-12-01 00:00:00,4700151,愛知県愛知郡東郷町大字諸輪字曙１８,0561380119,137.0738708,35.1026911
238732,丹羽広域事務組合（事業会計分）,1971-12-15 00:00:00,4800121,愛知県丹羽郡大口町河北２－２３,0587953400,136.9326144,35.3482628
238741,北名古屋衛生組合,1972-01-13 00:00:00,4810041,愛知県北名古屋市九之坪五反地８０,0568223581,136.879275,35.2312707
238791,海部南部消防組合,1973-04-01 00:00:00,4901438,愛知県海部郡飛島村大宝５－１８２,0567520119,136.7709953,35.0844359
238805,海部地区水防事務組合,1973-04-01 00:00:00,4960047,愛知県津島市西柳原町１－１４,0567263962,136.7325693,35.1777276
238821,瀬戸旭看護専門学校組合,1973-05-04 00:00:00,4890058,愛知県瀬戸市進陶町６－１,0561852220,137.0854585,35.2256149
238848,尾張東部火葬場管理組合,1973-08-27 00:00:00,4850802,愛知県小牧市大字大草２００３－１,0568835001,137.0087948,35.2862871
238872,尾三衛生組合,1974-04-09 00:00:00,4700151,愛知県愛知郡東郷町大字諸輪字百々５１－２３,0561382226,137.0868199,35.1183962
238902,愛知中部水道企業団,1975-03-24 00:00:00,4700153,愛知県愛知郡東郷町大字和合字北蚊谷２１２,0561380030,137.0540827,35.1073376
238970,知多南部消防組合,1978-04-01 00:00:00,4702404,愛知県知多郡美浜町大字河和字南橘田１０６－１２６,0569640119,136.8996164,34.7597286
238988,知北平和公園組合,1979-04-01 00:00:00,4740044,愛知県大府市桜木町５－１１８,0562485511,136.9210314,34.9857376
238996,五条広域事務組合,1980-08-01 00:00:00,4520901,愛知県清須市阿原向北５５,0524011181,136.86352,35.2144975
239046,海部地区急病診療所組合,1986-05-16 00:00:00,4960011,愛知県津島市莪原町字郷西３７,0567255210,136.7763062,35.1672045
239054,春日井小牧看護専門学校管理組合,1988-04-21 00:00:00,4860849,愛知県春日井市八田町２－３８－１,0568845611,136.9685938,35.2551745
239178,知多北部広域連合,1999-06-01 00:00:00,4760003,愛知県東海市荒尾町西廻間２－１,0526891651,136.9043913,35.0438906
239186,海部南部広域事務組合（事業会計分）,2000-04-01 00:00:00,4901405,愛知県弥富市神戸３丁目２５,0567566055,136.7741893,35.1001706
239208,海部東部消防組合（事業会計分）,2000-04-01 00:00:00,4970002,愛知県あま市七宝町遠島十坪１１９－１,0524420119,136.7977981,35.1848221
239267,丹羽広域事務組合（普通会計分）,2002-04-01 00:00:00,4800121,愛知県丹羽郡大口町河北２－２３,0587953400,136.9326144,35.3482628
239283,衣浦東部広域連合,2003-04-01 00:00:00,4488677,愛知県刈谷市小垣江町西高根２０４－１,0566630119,137.015631,34.9594314
239291,西春日井広域事務組合,2003-04-01 00:00:00,4810014,愛知県北名古屋市井瀬木狭場１５,0568222511,136.8881507,35.2418726
239305,愛知県後期高齢者医療広域連合,2007-03-20 00:00:00,4610001,愛知県名古屋市東区泉１－６－５,0529551227,136.9132413,35.1781703
239313,西知多医療厚生組合（事業会計分）,2010-04-01 00:00:00,4780006,愛知県知多市三反田３－１－２,0562321597,136.8962438,34.9775868
239321,知多南部広域環境組合,2010-04-01 00:00:00,4702392,愛知県知多郡武豊町字長尾山２,0569841007,136.9147007,34.8511444
239330,東三河広域連合,2015-01-30 00:00:00,4400806,愛知県豊橋市八町通２－１６,0532356000,137.39125,34.7679426
239348,尾張北部環境組合,2017-04-01 00:00:00,4838701,愛知県江南市赤童子町大堀９０,0587541188,136.8707488,35.3320997
248011,四日市港管理組合,1966-04-01 00:00:00,5100011,三重県四日市市霞二丁目1-1,0593667006,136.6575344,34.9932843
248274,三重県多気郡多気町松阪市学校組合,1955-04-01 00:00:00,5192181,三重県多気郡多気町相可1587番地1,0598381121,136.5473023,34.4959481
248347,わたらい老人福祉施設組合,1958-06-25 00:00:00,5190504,三重県伊勢市小俣町宮前38番地,0596221045,136.6812106,34.4953534
248355,宮川福祉施設組合,1959-08-01 00:00:00,5192505,三重県多気郡大台町江馬260番地,0598761366,136.3364471,34.3650268
248371,紀南社会福祉施設組合,1951-12-17 00:00:00,5195203,三重県南牟婁郡御浜町大字下市木3487番地,0597921032,136.0473438,33.8384498
248398,三重県三重郡老人福祉施設組合,1960-08-20 00:00:00,5101233,三重県三重郡菰野町大字菰野5833番地1,0593941121,136.4754954,35.0098731
248525,紀南病院組合,1952-04-01 00:00:00,5195293,三重県南牟婁郡御浜町大字阿田和4750番地,0597921333,136.038517,33.8021947
248533,朝日町、川越町組合立環境クリーンセンター,1957-05-01 00:00:00,5108032,三重県四日市市川北町墨縄822番地,0593659017,136.6518272,35.0269422
248592,奥伊勢広域行政組合,1964-07-21 00:00:00,5192412,三重県多気郡大台町菅合1621番地3,0598822254,136.4172835,34.3822788
248622,朝明広域衛生組合,1965-10-13 00:00:00,5108121,三重県三重郡川越町大字高松1508番地,0593654776,136.6767586,35.0105535
248631,松阪地区広域衛生組合,1966-02-14 00:00:00,5150029,三重県松阪市西野々町721番地1,0598511851,136.5597156,34.5790533
248754,伊賀南部環境衛生組合,1970-10-01 00:00:00,5180296,三重県伊賀市奥鹿野1990番地,0595531120,136.2200007,34.6568158
248771,三重紀北消防組合,1971-04-01 00:00:00,5193639,三重県尾鷲市中川28番43号,0597222021,136.1947127,34.0646958
248789,南牟婁清掃施設組合,1971-10-19 00:00:00,5195204,三重県南牟婁郡御浜町大字阿田和2053番地,0597924621,136.0265791,33.7944661
248835,松阪地区広域消防組合,1972-09-28 00:00:00,5150818,三重県松阪市川井町1001番地1,0598250119,136.524265,34.5847484
248860,紀南特別養護老人ホーム組合,1972-10-06 00:00:00,5195716,三重県南牟婁郡紀宝町北桧杖90番地,0735210903,135.972781,33.728525
248959,桑名広域清掃事業組合,1977-02-01 00:00:00,5110125,三重県桑名市多度町力尾字沢地4028番地,0594311031,136.6160925,35.0966658
248967,志摩広域行政組合,1977-04-01 00:00:00,5170502,三重県志摩市阿児町神明1537番地1,0599432112,136.8510561,34.3209484
249106,三重県市町総合事務組合,1987-06-15 00:00:00,5140003,三重県津市桜橋二丁目96番地 （三重県自治会館内）,0592252138,136.514693,34.731122
249149,紀勢地区広域消防組合,1994-06-06 00:00:00,5192404,三重県多気郡大台町佐原754番地,0598823611,136.4072129,34.3929938
249173,荷坂やすらぎ苑組合,1996-04-12 00:00:00,5193111,三重県度会郡大紀町大内山1451番地5,0598722824,136.3586193,34.2380551
249181,香肌奥伊勢資源化広域連合,1998-09-01 00:00:00,5192211,三重県多気郡多気町丹生4290番地,0598494311,136.5033224,34.4677295
249203,鳥羽志勢広域連合,1999-04-01 00:00:00,5170214,三重県志摩市磯部町迫間22番地,0599561030,136.804576,34.37395170000001
249211,紀北広域連合,1999-04-01 00:00:00,5193405,三重県北牟婁郡紀北町船津881番地3,0597350888,136.2180905,34.118636
249220,紀南介護保険広域連合,1999-04-01 00:00:00,5194390,三重県熊野市井戸町371番地(三重県熊野庁舎内),0597896001,136.0937761,33.8888886
249262,度会広域連合,1999-06-01 00:00:00,5162103,三重県度会郡度会町棚橋1202番地,0596622300,136.621632,34.4390125
249271,鈴鹿亀山地区広域連合,1999-06-01 00:00:00,5130801,三重県鈴鹿市神戸一丁目18番18号(鈴鹿市役所西館),0593693200,136.5842092,34.8818796
249289,桑名・員弁広域連合,1999-07-01 00:00:00,5110001,三重県桑名市大字上之輪新田字永長707番地,0594275111,136.679653,35.089633
249335,伊勢広域環境組合,2001-04-01 00:00:00,5150505,三重県伊勢市西豊浜町653番地,0596371218,136.6755891,34.5198384
249343,三重地方税管理回収機構,2004-04-01 00:00:00,5148567,三重県津市桜橋三丁目446番地34(三重県津庁舎内),0592137355,136.5170368,34.7382205
249351,三重県後期高齢者医療広域連合,2007-02-01 00:00:00,5140003,三重県津市桜橋二丁目96番地(三重県自治会館内),0592216880,136.514693,34.731122
249360,東紀州環境施設組合,2021-04-01 00:00:00,5193671,三重県尾鷲市矢浜3丁目2番3号,0597490080,136.2043527,34.0626103
258024,滋賀県市町村職員退職手当組合,1958-04-01 00:00:00,5200807,滋賀県大津市松本1-2-1,0775262822,135.8717948,35.0029577
258067,公立甲賀病院組合（事業会計分）,1960-10-15 00:00:00,5280074,滋賀県甲賀市水口町松尾1256,0748620234,136.1779221,34.9826835
258130,彦根市犬上郡営林組合,1937-02-11 00:00:00,5220337,滋賀県犬上郡多賀町富之尾1586-4,0749221565,136.2950726,35.1941413
258148,彦根市、米原市山林組合,1964-02-04 00:00:00,5210392,滋賀県米原市春照490-1,0749582229,136.3780288,35.3859037
258156,大滝山林組合,1959-09-11 00:00:00,5220337,滋賀県犬上郡多賀町富之尾1586-4,0749490029,136.2950726,35.1941413
258211,長浜水道企業団,1963-09-01 00:00:00,5260047,滋賀県長浜市下坂浜町248-22,0749624101,136.2737567,35.3662724
258318,湖北広域行政事務センター,1965-04-05 00:00:00,5260021,滋賀県長浜市八幡中山町200,0749627142,136.2814781,35.3888806
258334,八日市布引ライフ組合,1966-03-03 00:00:00,5270066,滋賀県東近江市柴原南町1590,0748220465,136.1987665,35.0764028
258351,滋賀県市町村議会議員公務災害補償等組合,1968-09-01 00:00:00,5200807,滋賀県大津市松本1-2-1,0775244246,135.8717948,35.0029577
258415,中部清掃組合,1971-05-28 00:00:00,5291663,滋賀県蒲生郡日野町北脇1-1,0748530155,136.2463909,35.0632026
258458,東近江行政組合,1972-04-01 00:00:00,5270037,滋賀県東近江市東今崎町5-33,0748227620,136.1966368,35.1001532
258474,甲賀広域行政組合,1973-04-01 00:00:00,5280005,滋賀県甲賀市水口町水口6218,0748620056,136.1636574,34.9645999
258580,湖東広域衛生管理組合,1974-09-01 00:00:00,5291162,滋賀県犬上郡豊郷町八町500,0749354058,136.2393228,35.2021841
258598,愛知郡広域行政組合（普通会計分）,1975-04-01 00:00:00,5270108,滋賀県東近江市小八木町16,0749451416,136.2619736,35.1565331
258601,愛知郡広域行政組合（事業会計分）,1975-04-01 00:00:00,5270108,滋賀県東近江市小八木町16,0749451416,136.2619736,35.1565331
258679,公立甲賀病院組合（普通会計分）,1960-10-15 00:00:00,5280074,滋賀県甲賀市水口町松尾1256,0748620234,136.1779221,34.9826835
258695,守山野洲行政事務組合,1995-03-15 00:00:00,5240001,滋賀県守山市川田町2230-3,0775181755,136.0060612,35.0871795
258717,湖南広域行政組合,1998-04-01 00:00:00,5203024,滋賀県栗東市小柿3-1-1,0775512727,135.9795269,35.0226256
258741,彦根愛知犬上広域行政組合,2000-11-01 00:00:00,5291161,滋賀県犬上郡豊郷町四十九院1252,0749350015,136.2392854,35.2047792
258750,滋賀県市町村職員研修センター,2002-04-01 00:00:00,5200801,滋賀県大津市におの浜1-1-20,0775275270,135.8784756,35.0066571
258768,湖北地域消防組合,2006-04-01 00:00:00,5260033,滋賀県長浜市平方町1135,0749622194,136.2863131,35.3777653
258776,滋賀県後期高齢者医療広域連合,2007-02-01 00:00:00,5200044,滋賀県大津市京町4-3-28,0775223013,135.8700449,35.0047723
268020,与謝野町宮津市中学校組合,1949-04-01 00:00:00,6292498,京都府与謝郡与謝野町字加悦433,0772439025,135.0951631,35.5032133
268038,加茂笠置組合,明治26年1月27日,6190286,京都府木津川市木津南垣外110番地9,0774720501,135.8200394,34.7371225
268046,国民健康保険南丹病院組合,1951-04-01 00:00:00,6290197,京都府南丹市八木町八木上野25番地,0771422510,135.5301817,35.0710814
268089,国民健康保険山城病院組合,1952-03-27 00:00:00,6190214,京都府木津川市木津駅前一丁目27番地,0774720235,135.8235984,34.7359544
268160,亀岡市及び南丹市財産区組合,1960-04-22 00:00:00,6218501,京都府亀岡市安町野々神8番地,0771255160 ,135.573475,35.013472
268178,船井郡衛生管理組合,1960-05-01 00:00:00,6290166,京都府南丹市八木町室河原大見谷47番地,0771423425,135.5067809,35.1128711
268208,城南衛生管理組合,1962-07-24 00:00:00,6148511,京都府八幡市八幡沢1,0756310771,135.7085559,34.8907463
268216,木津川市精華町環境施設組合,1962-08-01 00:00:00,6190211,京都府木津川市鹿背山川向1-2,0774721010,135.8410535,34.7527288
268224,京都府市町村職員退職手当組合,1962-12-25 00:00:00,6028048,京都府京都市上京区西洞院通下立売上る西大路町149の1,0754110200,135.754577,35.020297
268283,乙訓環境衛生組合,1964-06-17 00:00:00,6180081,京都府乙訓郡大山崎町字下植野小字南牧方32,0759576681,135.7052742,34.9071377
268305,桂川・小畑川水防事務組合,1965-06-07 00:00:00,6048571,京都府京都市中京区寺町通御池上る上本能寺前町488,0752223568,135.768125,35.0116574
268313,澱川右岸水防事務組合,1965-06-17 00:00:00,6048571,京都府京都市中京区寺町通御池上る上本能寺前町488,0752223568,135.768125,35.0116574
268348,淀川・木津川水防事務組合,1968-04-01 00:00:00,6118501,京都府宇治市宇治琵琶33,0774225651,135.7991727,34.8848622
268364,京都府市町村議会議員公務災害補償等組合,1968-11-01 00:00:00,6028048,京都府京都市上京区西洞院通下立売上る西大路町149の1,0754110200,135.754577,35.020297
268411,相楽中部消防組合,1972-04-01 00:00:00,6190214,京都府木津川市木津白口10番地2,0774722119,135.8325342,34.7431207
268445,乙訓福祉施設事務組合,1974-10-23 00:00:00,6170813,京都府長岡京市井ノ内西ノ口17の8,0759546507,135.6867312,34.9433904
268470,宮津与謝消防組合,1980-10-01 00:00:00,6292251,京都府宮津市字須津413番地の26,0772466119,135.1498025,35.5528128
268496,相楽郡広域事務組合,1981-08-01 00:00:00,6190214,京都府木津川市木津上戸15,0774720421,135.8270465,34.737976
268500,京都中部広域消防組合,1982-04-01 00:00:00,6210851,京都府亀岡市荒塚町1丁目9番1号,0771229580,135.5742603,35.0111679
268542,京都府自治会館管理組合,1996-01-11 00:00:00,6028048,京都府京都市上京区西洞院通下立売上る西大路町149の1,0754110200,135.754577,35.020297
268569,京都府住宅新築資金等貸付事業管理組合,1999-10-01 00:00:00,6028048,京都府京都市上京区西洞院通下立売上る西大路町149の1,0754174545,135.754577,35.020297
268577,乙訓消防組合,2001-03-16 00:00:00,6170833,京都府長岡京市神足芝本9,0759520119,135.7059357,34.9219816
268585,京都府後期高齢者医療広域連合,2007-02-01 00:00:00,6008411,京都府京都市下京区烏丸通四条下る水銀屋町620,0753441202,135.7591268,35.0030675
268593,相楽東部広域連合,2008-12-22 00:00:00,6191205,京都府相楽郡和束町大字中小字平田23－1,0774780120,135.9081655,34.8020949
268607,京都地方税機構,2009-08-05 00:00:00,6028570,京都府京都市上京区下立売通新町西入,0754144436,135.755311,35.0209335
268615,宮津与謝環境組合,2013-04-01 00:00:00,6292251,京都府宮津市字須津３２番地,0772462111,135.1595723,35.5470021
278084,恩智川水防事務組合,1959-05-01 00:00:00,5810005,大阪府八尾市荘内町２丁目１番36号,0729941515,135.60895,34.6260885
278092,淀川左岸水防事務組合,1958-12-01 00:00:00,5730051,大阪府枚方市三矢町６番11号,0728412310,135.6419471,34.8146326
278106,大和川右岸水防事務組合,1958-12-01 00:00:00,5580032,大阪府大阪市住吉区遠里小野７丁目８番18号,0666940271,135.4915552,34.5970723
278122,淀川右岸水防事務組合,1960-02-15 00:00:00,5320025,大阪府大阪市淀川区新北野１丁目11番11号,0663028721,135.480702,34.7157799
278149,守口市門真市消防組合,1948-03-07 00:00:00,5710045,大阪府門真市殿島町７番１号,0669061122,135.5805015,34.7314176
278157,枚方寝屋川消防組合,1948-03-07 00:00:00,5731191,大阪府枚方市新町１丁目７番11号,0728529903,135.6477575,34.8172473
278165,柏原羽曳野藤井寺消防組合,1963-09-27 00:00:00,5830015,大阪府藤井寺市青山３丁目613番地の８,0729589925,135.5978142,34.5546523
278246,八尾市柏原市火葬場組合,1957-04-01 00:00:00,5810017,大阪府八尾市高美町５丁目２番２号,0729922139,135.6085621,34.616741
278254,泉大津市、和泉市墓地組合,1951-07-16 00:00:00,5958686,大阪府泉大津市東雲町９番12号,0725331131,135.410514,34.5043449
278262,高石市泉大津市墓地組合,1955-01-18 00:00:00,5928585,大阪府高石市加茂４丁目１番１号高石市役所総務部市民課,0722756473,135.4423058,34.5204869
278271,豊中市伊丹市クリーンランド,1961-03-20 00:00:00,5610806,大阪府豊中市原田西町２番１号,0668415395,135.445356,34.769657
278289,泉北環境整備施設組合,1963-02-01 00:00:00,5920013,大阪府高石市取石６丁目９番40号,0725460150,135.4534482,34.5136752
278319,柏羽藤環境事業組合,1964-02-14 00:00:00,5820027,大阪府柏原市円明町666番地,0729763333,135.6227089,34.5538283
278327,飯盛霊園組合,1965-03-17 00:00:00,5750012,大阪府四條畷市大字下田原448番地,0743781195,135.6917898,34.7368338
278335,泉佐野市田尻町清掃施設組合,1965-05-24 00:00:00,5980000,大阪府泉佐野市6780番地,0724645211,135.3112304,34.3995171
278343,東大阪都市清掃施設組合,1965-10-04 00:00:00,5780921,大阪府東大阪市水走４丁目６番25号,0729626021,135.6314593,34.6856995
278351,四條畷市交野市清掃施設組合,1966-01-20 00:00:00,5760004,大阪府交野市大字私市3029番地１,0728939955,135.6971442,34.7466637
278360,岸和田市貝塚市清掃施設組合,1966-09-05 00:00:00,5960016,大阪府岸和田市岸之浦町1番地の2,0724365389,135.3547562,34.4766491
278378,南河内環境事業組合,1967-10-19 00:00:00,5840054,大阪府富田林市大字甘南備２３４５番地,0721336584,135.6049177,34.4569742
278386,泉南清掃事務組合,1967-10-21 00:00:00,5990201,大阪府阪南市尾崎町532番地,0724840581,135.2523693,34.3764536
278408,大阪府都市競艇企業団,1952-08-11 00:00:00,5590023,大阪府大阪市住之江区泉１丁目１番71号,0666826230,135.4705198,34.6098438
278530,藤井寺市柏原市学校給食組合,1970-12-25 00:00:00,5830003,大阪府藤井寺市船橋町9番地の1,0729533761,135.6248502,34.5757757
278599,豊能郡環境施設組合,1986-04-01 00:00:00,5630219,大阪府豊能郡豊能町余野26番地,0727393004,135.4942221,34.9178797
278645,くすのき広域連合,1999-05-06 00:00:00,5700033,大阪府守口市大宮通１丁目13番７号守口市市民保健センター内,0669951516,135.5744369,34.7322766
278661,北河内4市リサイクル施設組合,2004-06-01 00:00:00,5720855,大阪府寝屋川市寝屋南１丁目７番１号,0728232038,135.6481948,34.7612661
278670,大阪府後期高齢者医療広域連合,2007-01-17 00:00:00,5400028,大阪府大阪市中央区常磐町１丁目３番８号,0647902029,135.5151779,34.6820625
278688,大阪広域水道企業団,2010-11-02 00:00:00,5400012,大阪府大阪市中央区谷町２丁目３番12号,0669446862,135.5176671,34.6855574
278696,関西広域連合,2010-12-01 00:00:00,5300005,大阪府大阪市北区中之島５丁目３番51号大阪府立大阪国際会議場11F,0648035668,135.4862,34.689383
278700,泉州南消防組合,2012-11-14 00:00:00,5980048,大阪府泉佐野市りんくう往来北１番地の20,0724690119,135.3042909,34.4146626
278718,大東四條畷消防組合,2013-11-01 00:00:00,5740037,大阪府大東市新町13番35号,0728722341,135.6241455,34.7026216
278726,大阪広域環境施設組合,2014-11-25 00:00:00,5450052,"大阪府大阪市阿倍野区阿倍野筋1丁目5番1号あべのルシアス12階

",0666303183,135.5109057,34.6465165
278734,枚方京田辺環境施設組合,2016-05-31 00:00:00,5730112,"大阪府枚方市大字尊延寺2949番地
",0728961570,135.7443177,34.8014816
288012,兵庫県市町村職員退職手当組合,1955-04-01 00:00:00,6500011,兵庫県神戸市中央区下山手通4-16-3,0783212939,135.1852065,34.6918456
288047,阪神水道企業団,1936-07-21 00:00:00,6580073,兵庫県神戸市東灘区西岡本3-20-1,0784314351,135.2636622,34.7245391
288101,北播衛生事務組合,1962-02-23 00:00:00,6731425,兵庫県加東市西古瀬字戸サキ1169,0795421285,134.938177,34.8869405
288128,北播磨こども発達支援センター事務組合わかあゆ園,1966-05-26 00:00:00,6790212,兵庫県加東市下滝野1283-1,0795483074,134.9338361,34.9452361
288179,揖龍保健衛生施設事務組合,1963-11-12 00:00:00,6794012,兵庫県たつの市揖西町前地513-1,0791648039,134.5173717,34.8412669
288195,加古川市外２市共有公会堂事務組合,1922-11-01 00:00:00,6758501,兵庫県加古川市加古川町北在家2000,0794212000,134.8415217,34.7571646
288209,市川町外三ケ市町共有財産事務組合,1927-02-15 00:00:00,6792303,兵庫県神崎郡市川町上瀬加841-2,0790270484,134.8040759,34.9939642
288241,公立豊岡病院組合,明治22年4月1日,6688501,兵庫県豊岡市戸牧1094,0796226111,134.8064918,35.5267526
288268,洲本市・南あわじ市山林事務組合,1957-12-20 00:00:00,6568686,兵庫県洲本市本町3-4-10,0799247640,134.8932157,34.3413886
288284,南あわじ市・洲本市小中学校組合,1957-07-05 00:00:00,6560492,兵庫県南あわじ市市善光寺22-１,0799435230 ,134.7798151,34.2944538
288535,中播衛生施設事務組合,1964-11-04 00:00:00,6792203,兵庫県神崎郡福崎町南田原457,0790224210,134.7483861,34.9383154
288624,公立八鹿病院組合,1957-04-30 00:00:00,6678555,兵庫県養父市八鹿町八鹿1878-1,0796625555,134.7731215,35.40495
288691,氷上多可衛生事務組合,1971-01-01 00:00:00,6693146,兵庫県丹波市山南町南中字坂ノ下45,0795770404,135.0069946,35.0938724
288802,兵庫県市町交通災害共済組合,1968-11-01 00:00:00,6500011,兵庫県神戸市中央区下山手通4-16-3,0783310481,135.1852065,34.6918456
288811,兵庫県町議会議員公務災害補償組合,1969-01-01 00:00:00,6500011,兵庫県神戸市中央区下山手通4-16-3,0783212941,135.1852065,34.6918456
288900,洲本市・南あわじ市衛生事務組合,1971-09-01 00:00:00,6560122,兵庫県南あわじ市広田広田1174,0799450534,134.8215227,34.3268931
289027,加古郡衛生事務組合,1972-06-01 00:00:00,6750155,兵庫県加古郡播磨町新島60,0794377578,134.8473698,34.6960395
289035,播磨内陸医務事業組合,1972-09-20 00:00:00,6731451,兵庫県加東市家原812-1,0795423961,134.9632837,34.9235481
289043,淡路広域行政事務組合（普通会計分）,1972-10-01 00:00:00,6560027,兵庫県洲本市港2－26,0799244770,134.8955159,34.3451463
289051,南但広域行政事務組合（普通会計分）,1972-12-01 00:00:00,6670126,兵庫県養父市堀畑550,0796650146,134.8105298,35.3665462
289060,淡路広域消防事務組合,1973-01-11 00:00:00,6560021,兵庫県洲本市塩屋1-2-32,0799240119,134.8887758,34.3442515
289086,西播磨水道企業団,1973-09-01 00:00:00,6780024,兵庫県相生市双葉1-4-21,0791227123,134.4807329,34.8137057
289191,丹波少年自然の家事務組合,1979-04-01 00:00:00,6693803,兵庫県丹波市青垣町西芦田イケ2032-2,0795871633,135.0035808,35.2294232
289205,西脇多可行政事務組合（普通会計分）,1980-01-05 00:00:00,6790303,兵庫県西脇市黒田庄町前坂2163,0795289511,134.992386,35.0339615
289213,安室ダム水道用水供給企業団,1980-09-05 00:00:00,6781292,兵庫県赤穂郡上郡町大持278,0791525320,134.355486,34.873875
289221,兵庫県競馬組合,1980-10-01 00:00:00,6610951,兵庫県尼崎市田能2-1-1,0664910601,135.4368608,34.7667443
